Date of Sale,Price,Address,City,State,Country
08/02/2018,643172,"9 Hawthorn Avenue, Bird Avenue, Dublin 14, Dublin 14",Dublin,Leinster,Ireland
02/02/2018,2076000,"5 Merrion Residences, 8-11 and 11a Lower Baggot Street, Dublin 2",Dublin,Leinster,Ireland
02/02/2018,1730000,"7 Merrion Residences, 8-11 and 11a Lower Baggot Street, Dublin 2",Dublin,Leinster,Ireland
02/02/2018,299000,"90 CASTLECOURT, SANDYFORD, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
01/02/2018,372000,"47 MURTAGH RD, STONEYBATTER, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
31/01/2018,847500,"7 TALBOT COURT, MILLVIEW RD, MALAHIDE",Dublin,Leinster,Ireland
26/01/2018,1160000,"49 HOLLYBROOK ROAD, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
05/03/2018,365000,"12 WHITECHURCH CRESCENT, BALLYBODEN, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
05/03/2018,550660.79,"19 Grace Park Grove, Grace Park Wood, Grace Park Road, Dublin 9",Dublin,Leinster,Ireland
05/03/2018,220000,"210 KYLEMORE RD, DUBLIN 10, DUBLIN, Dublin 10",Dublin,Leinster,Ireland
05/03/2018,520000,"37 GROSVENOR COURT, TEMPLEOGUE, DUBLIN 6W",Dublin,Leinster,Ireland
05/03/2018,312775.32,"6 Shackleton Drive, Shackleton park, Lucan",Dublin,Leinster,Ireland
05/03/2018,286343.62,"Apartment 2, Brook House, Corrig Avenue",Dublin,Leinster,Ireland
28/02/2018,154185.02,"104 Ash House, Silverbanks, The Coast, Dublin 13",Dublin,Leinster,Ireland
28/02/2018,515000,"13 BRAMLEY VIEW, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/02/2018,3175000,"6 Pembroke Street Upper, Dublin 2, Dublin 2",Dublin,Leinster,Ireland
28/02/2018,400000,"APT 7 ST NESSANS, THORMANBY ROAD, HOWTH, Dublin 13",Dublin,Leinster,Ireland
28/02/2018,568500,"ST RONANS, DUNDRUM RD, DUNDRUM DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
27/02/2018,541850,"13 Grace Park Grove, Grace Park Wood, Grace Park Road, Dublin 9",Dublin,Leinster,Ireland
27/02/2018,700000,"37 GREENMOUNT RD, TERENURE, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
27/02/2018,528193,"39 The Avenue, Scholarstown Wood, Scholarstown Road, Dublin 16",Dublin,Leinster,Ireland
27/02/2018,895000,"5 CRANFORD, TERENURE RD WEST, TERENURE DUBLIN 6W",Dublin,Leinster,Ireland
26/02/2018,30000,"113 BLOCK B, LYMEWOOD MEWS, NORTHWOOD, Dublin 9",Dublin,Leinster,Ireland
26/02/2018,377000,"115 CHAPELGATE, ST ALPHONSUS RD UPPER, DRUMCONDRA DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
26/02/2018,232000,"2 KILL ABBEY HOUSE, KILL ABBEY, BLACKROCK",Dublin,Leinster,Ireland
26/02/2018,197000,"79 HANNAH SQ, ST EDMUNDS, LUCAN",Dublin,Leinster,Ireland
23/02/2018,651982,"11 Hawthorn Avenue, Bird Avenue, Dublin 12",Dublin,Leinster,Ireland
23/02/2018,283500,"214 FOREST HILLS, RATHCOOLE, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
23/02/2018,540000,"9 HIGHRIDGE GN, KILMACUD, STILLORGAN",Dublin,Leinster,Ireland
22/02/2018,40796.83,"34 Churchwell Drive, Belmayne, Dublin 13, Dublin 13",Dublin,Leinster,Ireland
21/02/2018,515418,"290 Swords Road, Santry, Dublin 9",Dublin,Leinster,Ireland
21/02/2018,560000,"60 HOME VILLAS, DONNYBROOK, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
19/02/2018,281938.32,"2 Shackleton Close, Shackleton Park, Lucan",Dublin,Leinster,Ireland
16/02/2018,376000,"100C WEDGEWPPD, SANDYFORD ROAD, DUNDUN",Dublin,Leinster,Ireland
16/02/2018,345814,"12 HOLLYWOODRATH PARK, HOLLYWOODRATH, HOLLYSTOWN, Dublin 15",Dublin,Leinster,Ireland
15/02/2018,141000,"2A PLUNKETT RD, FINGLAS, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
13/02/2018,720000,"2 MACKIES PLACE, OFF PEMBROKE ST, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
12/02/2018,232000,"37 MERIDIAN COURT, ROYAL CANAL PK, RATOATH RD DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
09/02/2018,375000,"36 CASEMENT VILLAS, KILL AVENUE, DUN LAOGHAIRE",Dublin,Leinster,Ireland
07/02/2018,482000,"21 ST JOHNS WOOD, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
05/02/2018,900000,"14D SANDYMOUNT GREEN, SANDYMOUNT, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
02/02/2018,400881,"1 LONGVIEW PLACE, MILLERS GLEN, SWORDS",Dublin,Leinster,Ireland
01/02/2018,151000,"APARTMENT NO 10 SMITHFIELD LOFTS, NORTH KING STREET, DUBLIN 7",Dublin,Leinster,Ireland
01/02/2018,195500,"APARTMENT NO 27, SMITHFIELD LOFTS, NORTH KING STREET",Dublin,Leinster,Ireland
01/02/2018,185500,"APARTMENT NO 30, SMITHFIELD LOFTS, NORTH KING STREET",Dublin,Leinster,Ireland
01/02/2018,151000,"APARTMENT NO 33, SMITHFIELD LOFTS, NORTH KING STREET",Dublin,Leinster,Ireland
01/02/2018,185500,"APARTMENT NO 5 SMITHFIELD LOFTS, NORTH KING STREET, DUBLIN 7",Dublin,Leinster,Ireland
01/02/2018,195500,"APARTMENT NO 8, SMITHFIELD LOFTS, NORTH KING STREET",Dublin,Leinster,Ireland
01/02/2018,195500,"APARTMENT NO. 26, SMITHFIELD LOFTS, NORTH KING STREET",Dublin,Leinster,Ireland
31/01/2018,310250,"47 CANON HALL, CHURCH ST EAST, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
30/01/2018,246696,"19 Drynam Avenue, Kettles Lane, Kinsealy",Dublin,Leinster,Ireland
29/01/2018,870000,"36 CARYSFORT AVENUE, BLACKROCK, CO DUBLIN",Dublin,Leinster,Ireland
26/01/2018,682500,"34 OAKLEY PARK, BLACKROCK, DUBLIN",Dublin,Leinster,Ireland
26/01/2018,160000,"49 CARRIGMORE CRESCENT, CITYWEST, SAGGART, Dublin 24",Dublin,Leinster,Ireland
18/01/2018,430000,"APT 600 BLOCK A3, THE CUBES 3 BEACON SOUTH QUARTER, SANDFYORD, Dublin 18",Dublin,Leinster,Ireland
12/01/2018,140000,"38 OAKDALE CLOSE, BALLYCULLEN, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
09/01/2018,575000,"14 KILBARRACK GROVE, KILBARRACK, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
05/03/2018,201000,"APARTMENT 8, LOWER DORSET STREET, DUBLIN",Dublin,Leinster,Ireland
01/03/2018,325000,"APT 26 HILLCOURT, 30 HIGHFIELD RD, RATHGAR DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
28/02/2018,533022,"134 BOTANIC AVE, GLASNEVIN, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
28/02/2018,215000,"23 THE EDEN, PROSPECT HILL, FINGLAS RD DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
28/02/2018,185000,"32 ASHFIELD CLOSE, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
28/02/2018,775000,"4 GLENCARRIG, CHURCH RD, SUTTON DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
28/02/2018,240000,"6 CANON HALL, CHURCH ST EAST, DUBLIN 3",Dublin,Leinster,Ireland
28/02/2018,1700000,"6 EGLINTON PARK, DONNYBROOK, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
28/02/2018,685000,"73 LEINSTER PARK, HAROLDS CROSS, DUBLIN 6W",Dublin,Leinster,Ireland
28/02/2018,318000,"9 STRADBROOK COTTAGES, STRADBROOK RD, BLACKROCK",Dublin,Leinster,Ireland
28/02/2018,215000,"APT 123, OLCOVAR, Dublin 18",Dublin,Leinster,Ireland
27/02/2018,545000,"ST JOHN OF GOD CONVENT, KILMORE RD, ARTANE, Dublin 5",Dublin,Leinster,Ireland
26/02/2018,470000,"9 GRACE O MALLEY DR, HOWTH, DUBLIN, Dublin 13",Dublin,Leinster,Ireland
26/02/2018,409691.62,"Unit 4 Dawson Place, Arbour Hill, Dublin 7, Dublin 7",Dublin,Leinster,Ireland
23/02/2018,495000,"71 DELWOOD DRIVE, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
23/02/2018,643171.8,"8 Hawthorn Avenue, Bird Avenue, Clonskeagh, Dublin 14",Dublin,Leinster,Ireland
22/02/2018,261674,"13 Drynam Avenue, Muileann, Kettle's Lane",Dublin,Leinster,Ireland
22/02/2018,495000,"17 The Rise, St. Marnocks Bay, Portmarnock",Dublin,Leinster,Ireland
22/02/2018,81865.27,"43 Main Street, Belmayne, Dublin 13",Dublin,Leinster,Ireland
22/02/2018,38524.81,"44 Main Street, Belmayne, Dublin 13",Dublin,Leinster,Ireland
22/02/2018,79457.44,"45 Main Street, Belmayne, Dublin 15",Dublin,Leinster,Ireland
22/02/2018,91739.25,"58 Main Street, Belmayne, Dublin 13",Dublin,Leinster,Ireland
22/02/2018,300000,"7 CASTLEGATE PARK, ADAMSTOWN CASTLE, LUCAN",Dublin,Leinster,Ireland
22/02/2018,26886.72,"76 Main Street, Belmayne, Dublin 13",Dublin,Leinster,Ireland
22/02/2018,67613.25,"77 Main Street, Belmayne, Dublin 13",Dublin,Leinster,Ireland
22/02/2018,907488,"9 Enderly, Cunningham Road, Dalkey",Dublin,Leinster,Ireland
21/02/2018,255000,"14 RIDGEWOOD SQ, SWORDS, DUBLIN",Dublin,Leinster,Ireland
21/02/2018,290000,"53 HUNTERS WAY, HUNTERS WOOD, BALLYCULLEN DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
16/02/2018,338000,"5 MOUNT ANDREW GROVE, LUCAN, COUNTY DUBLIN, Dublin 2",Dublin,Leinster,Ireland
15/02/2018,66400,"43, CARDIFFSBRIDGE AVENUE, FINGLAS WEST DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
09/02/2018,365000,"14 VILLA BANK, PHIBSBOROUGH, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
09/02/2018,230000,"7 BURNELL COURT, NORTHERN CROSS, MALAHIDE RD, Dublin 3",Dublin,Leinster,Ireland
09/02/2018,243000,"9 WHEATON COURT, NORTH TERRACE, INCHICORE, Dublin 8",Dublin,Leinster,Ireland
07/02/2018,295100,"37 Hamilton Hill, Barnageeragh Cove, Skerries",Dublin,Leinster,Ireland
05/02/2018,872247,"11 Enderly, Cunningham Road, Dalkey",Dublin,Leinster,Ireland
02/02/2018,314000,"21 THE WAY, SKERRIES ROCK ESTATE, SKERRIES",Dublin,Leinster,Ireland
01/02/2018,246000,"111 BREMORE CASTLE, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
01/02/2018,195500,"APARTMENT NO 11, SMITHFIELD LOFTS, NORTH KING STREET",Dublin,Leinster,Ireland
01/02/2018,195500,"APARTMENT NO 3 SMITHFIELD LOFTS, NORTH KING STREET, DUBLIN 7",Dublin,Leinster,Ireland
01/02/2018,195500,"APARTMENT NO 31, SMITHFIELD LOFTS, NORTH KING STREET",Dublin,Leinster,Ireland
01/02/2018,185500,"APARTMENT NO 32, SMITHFIELD LOFTS, NORTH KING STREET",Dublin,Leinster,Ireland
01/02/2018,185500,"APARTMENT NO 34, SMITHFIELD LOFTS, NORTH KING STREET",Dublin,Leinster,Ireland
01/02/2018,195500,"APARTMENT NO 7 SMITHFIELD LOFTS, NORTH KING STREET, DUBLIN 7",Dublin,Leinster,Ireland
30/01/2018,395000,"30 BRIDES GLEN AVE, BUNBURY GATE, SWORDS",Dublin,Leinster,Ireland
30/01/2018,2020000,"41 LOWER LEESON STREET, DUBLIN 2",Dublin,Leinster,Ireland
29/01/2018,735682,"12 EMSWORTH PARK, KINSEALY LANE, MALAHIDE",Dublin,Leinster,Ireland
25/01/2018,1150000,"61 LOWER BEECHWOOD AVENUE, RANELEIGH, CO DUBLIN",Dublin,Leinster,Ireland
22/01/2018,235000,"24 THE SPINNAKER ALVERNO, CASTLE AVENUE, CLONTARF, Dublin 3",Dublin,Leinster,Ireland
22/01/2018,287000,"28 CASTLEGRANGE DALE, CASTAHEANEY, DUBLIN 15",Dublin,Leinster,Ireland
19/01/2018,1200000,"570 HOWTH RD, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
28/02/2018,615000,"112 WOODFIELD, SCHOLARSTOWN RD, RATHFARNHAM DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
28/02/2018,241000,"18 ROSEWOOD GROVE, LUCAN, DUBLIN",Dublin,Leinster,Ireland
28/02/2018,211000,"37 TUANSGATE, BELGARD SQ NORTH, TALLAGHT, Dublin 24",Dublin,Leinster,Ireland
28/02/2018,965000,"7 STILLORGAN GROVE, BLACKROCK, DUBLIN",Dublin,Leinster,Ireland
27/02/2018,158590,"102 Ash House, Silverbanks, The Coast",Dublin,Leinster,Ireland
27/02/2018,295000,"24 COLTHURST CRESCENT, LUCAN, DUBLIN",Dublin,Leinster,Ireland
27/02/2018,585000,"32 MEADOW GROVE, CHURCHTOWN, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
26/02/2018,370000,"2 ST BROCS COTTAGES, DONNYBROOK, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
26/02/2018,295154.18,"21 Adamstown Boulevard, Adamstown Square, Adamstown",Dublin,Leinster,Ireland
26/02/2018,815000,"33 BEECH PARK RD, FOXROCK, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
26/02/2018,300000,"34 MOUNT CARAMEL ROAD, GOATSTOWN, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
26/02/2018,183000,"APT 12 ROSEDALE, TYRCONNELL RD, INCHICORE DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
23/02/2018,545000,"106 OLD FINGLAS RD, GLASNEVIN, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
23/02/2018,346500,"13 THE NURSERIES, FOREST RD, SWORDS",Dublin,Leinster,Ireland
23/02/2018,537000,"33 BALLYROAN RD, TEMPLEOGUE, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
22/02/2018,215000,"150 BALROTHERY EST, TALLAGHT DUBLIN 24, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
22/02/2018,540000,"71 GAINSBOROUGH AVE, SWORDS RD, MALAHIDE",Dublin,Leinster,Ireland
22/02/2018,765000,"76B MARTINSROW, CHAPELIZOD, DUBLIN 20, Dublin 20",Dublin,Leinster,Ireland
21/02/2018,550000,"15 MERRION VILLAGE, MERRION RD, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
21/02/2018,730000,"82 MALAHIDE RD, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
20/02/2018,321585,"52 sycamore House, Silverbanks, Baldoyle, Dublin 13",Dublin,Leinster,Ireland
19/02/2018,450000,"43 ST ANNES AVE, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
19/02/2018,262500,"7 EARLSFORT WAY, LUCAN, DUBLIN",Dublin,Leinster,Ireland
19/02/2018,240000,"73 GRIFFITH DRIVE, FINGLAS EAST, DUBLIN 11",Dublin,Leinster,Ireland
16/02/2018,490000,"73 BLARNEY PARK, KIMMAGE, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
14/02/2018,220000,"12 CHERRYFIELD PK, DUBLIN 15, DUBLIN, Dublin 15",Dublin,Leinster,Ireland
14/02/2018,281938,"23 STRATTON CLOSE, ADAMSTOWN SQUARE, ADAMSTOWN",Dublin,Leinster,Ireland
14/02/2018,630000,"40 Dissenwell Manor, Castleknock",Dublin,Leinster,Ireland
14/02/2018,190000,"APT 101 BURNELL COURT, NORTHERN CROSS, MALAHIDE ROAD, Dublin 3",Dublin,Leinster,Ireland
13/02/2018,279000,"133 CLIFDEN COURT, ELLIS QUAY, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
13/02/2018,220000,"9 ROWAN HOUSE, MESPIL ESTATE, SUSSEXROAD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
12/02/2018,402000,"12 CASTLECOURT APT, RATHFARNHAM, DUBLIN 14",Dublin,Leinster,Ireland
12/02/2018,374449,"87 Ashfield Avenue, Ridgewood, Swords",Dublin,Leinster,Ireland
09/02/2018,1879295,"10 THE REGALS, LUSK, CO DUBLIN",Dublin,Leinster,Ireland
07/02/2018,362000,"6 BROOKFIELD PARK, RUSH, DUBLIN",Dublin,Leinster,Ireland
06/02/2018,232000,"14 HOMELAWN AVE, DUBLIN 24, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
06/02/2018,173000,"33 CASTLECURRAGH PARK, BLANCHARDSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
02/02/2018,270000,"141 WALKINSTOWN PARK, WALKINSTOWN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
02/02/2018,265000,"19 FINLATER, MAIN STREET, HOWTH",Dublin,Leinster,Ireland
02/02/2018,600000,"64 LOWER DODDER ROAD, RATHFARNHAM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
29/01/2018,310000,"36A BASKIN COTTAGES, BASKIN LANE, DUBLIN",Dublin,Leinster,Ireland
26/01/2018,303964.75,"5 Longview Place, Millers Glen, Swords",Dublin,Leinster,Ireland
23/01/2018,170000,"Apartment 5 Block 1, New Priory, DONAGHMEDE",Dublin,Leinster,Ireland
22/01/2018,175000,"MARIAZELL, 26 THE SQUARE, RUSH",Dublin,Leinster,Ireland
19/01/2018,361233,"29 BISHOP'S GATE, ENNISKERRY ROAD, KILTERNAN",Dublin,Leinster,Ireland
19/01/2018,182000,"44 CHURCHWELL DRIVE, BELMAYNE, BALGRIFFIN, Dublin 13",Dublin,Leinster,Ireland
18/01/2018,722000,"1 WESLEY RD, RATHGAR, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
18/01/2018,925000,"1A BISCAYNE, MALAHIDE, DUBLIN",Dublin,Leinster,Ireland
18/01/2018,175000,"65 TARA CT, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
15/01/2018,185000,"46 WOODBINE RD, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
27/02/2018,301000,"13 GRANGE VIEW WALK, CLONDALKIN, DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
27/02/2018,230000,"27 HIGH ST, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
27/02/2018,130000,"3 KILMARTIN GARDENS, FEATHERCAIRN, TALLAGHT, Dublin 24",Dublin,Leinster,Ireland
27/02/2018,276800,"No. 17 Cuil Duin Walk, Cuil Duin",Dublin,Leinster,Ireland
26/02/2018,265000,"190 COOLEY RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
26/02/2018,260000,"21 THE BOULEVARD, FRENCH PARK, TYRELLSTOWN DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
26/02/2018,280000,"33 ST EITHNE ROAD, CABRA, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
26/02/2018,390000,"43 SOUTH DOCK ST, RINGSEND, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
26/02/2018,271000,"APT 14, CUMBERLAND ROW, BRITAIN ST DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
23/02/2018,200000,"23 GRAND CANAL VIEW, KILMAINHAM, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
23/02/2018,236000,"25 CASTLEVIEW DR, RIVERSIDE, SWORDS, Dublin 5",Dublin,Leinster,Ireland
22/02/2018,765000,"20 WATERMILL LAWN, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
22/02/2018,620000,"357A ORWELL PARK CLOSE, TEMPLEOGUE, DUBLIN 6W",Dublin,Leinster,Ireland
22/02/2018,286343,"4 Longview Place, Millers Glen, Swords",Dublin,Leinster,Ireland
22/02/2018,205000,"8 ST CANICES PARK, GLASNEVIN, DUBLIN, Dublin 11",Dublin,Leinster,Ireland
22/02/2018,923000,"82 SANDYMOUNT AVE, BALLSBRIDGE, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
22/02/2018,204000,"ALVERNA HOUSE, SAGGART, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
21/02/2018,442000,"12A CEDAR HALL, MILLBROOK VILLAGE, MILLTOWN RD DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
21/02/2018,460000,"144 ELM MOUNT AVE, BEAUMONT, DUBLIN 9",Dublin,Leinster,Ireland
20/02/2018,280000,"127 CARROW RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
20/02/2018,96600,"32, ELMDALE DRIVE, CHERRY ORCHARD DUBLIN 10, Dublin 10",Dublin,Leinster,Ireland
20/02/2018,225000,"33 MOUNT ANDREW RISE, LUCAN, DUBLIN",Dublin,Leinster,Ireland
20/02/2018,259911.89,"5 Brook House, Corrig Avenue, Dun Laoghaire",Dublin,Leinster,Ireland
19/02/2018,440528.63,"25A Wadelai Green, Glasnevin, Dublin 11, Dublin 11",Dublin,Leinster,Ireland
19/02/2018,355000,"4 HEATHER GROVE, PALMERSTOWN, DUBLIN 20, Dublin 20",Dublin,Leinster,Ireland
19/02/2018,650000,"70 WESTON PARK, DUNDRUM, DUBLIN, Dublin 14",Dublin,Leinster,Ireland
19/02/2018,235000,"9 BRIARFIELD GROVE, KILBARRACK, DUBLIN 5",Dublin,Leinster,Ireland
16/02/2018,520000,"77 MAIN ST, BLACKROCK, DUBLIN",Dublin,Leinster,Ireland
15/02/2018,363000,"11 COPE BRIDGE HOUSE, SPENCER DOCK, DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
15/02/2018,405286.33,"6 Dawson Place, Arbour Hill, Dublin 7, Dublin 7",Dublin,Leinster,Ireland
15/02/2018,1100000,"88 LOWER CHURCHTOWN RD, CHURCHTOWN, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
15/02/2018,4138200,"ARD NA GLAISE, STILLORGAN PARK, BLACKROCK",Dublin,Leinster,Ireland
12/02/2018,250000,"147 UPPER RATHMINES ROAD, RATHMINES, DUBLIN 6",Dublin,Leinster,Ireland
09/02/2018,305000,"2 BRACKEN HILL, BLACKGLEN RD, SANDYFORD DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
09/02/2018,470000,"4 WELLINGTON ROAD, TEMPLEOGUE, DUBLIN 6W",Dublin,Leinster,Ireland
09/02/2018,287000,"APT 38, LIBERTY CORNER, FOLEY ST DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
08/02/2018,229000,"149 INCHICORE RD, DUBLIN 8, DUBLIN, Dublin 8",Dublin,Leinster,Ireland
08/02/2018,253000,"6 MONASTERY GATE LAWNS, MONASTERY RD, CLONDALKIN DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
06/02/2018,171000,"105 MILL PARK, CLONDALKIN, DUBLIN 22",Dublin,Leinster,Ireland
02/02/2018,352000,"2 MAPLE GLEN, CARPENTERSTOWN, CASTLEKNOCK DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
02/02/2018,255000,"6 SILKEN PARK AVE, CITYWEST, DUBLIN 24, Dublin 22",Dublin,Leinster,Ireland
01/02/2018,146400,"26 BOYNE ST, WESTLAND ROW, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
01/02/2018,294085.04,"48 Tullyhall Drive, Lucan",Dublin,Leinster,Ireland
29/01/2018,340000,"APT 401, CUBES 52, BLACKHORN RD SANDYFORD DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
26/01/2018,687224,"4 BURFORD DRIVE, HONEYPARK, DUN LAOGHAIRE",Dublin,Leinster,Ireland
24/01/2018,1585903,"Ellington, 38D Temple Road, Dartry, Dublin 6",Dublin,Leinster,Ireland
19/01/2018,186000,"15 KINGSWOOD CASTLE, BALLYMOUNT RD UPPER, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
19/01/2018,192000,"7 SHAMROCK COTTAGES, NORTH STRAND, DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
16/01/2018,165000,"4 ST KILLIANS PARK, CLONDALKIN, DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
14/01/2018,406550,"6 the crescent, scholarstown wood, scholarstown rd, Dublin 16",Dublin,Leinster,Ireland
26/02/2018,714000,"24 DANESWELL ROAD, GLASNEVIN, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
26/02/2018,295000,"58 WILLOW WOOD GRV, CLONSILLA, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
23/02/2018,505000,"10 SEFTON HALL, KELSTON, LEOPARDSTOWN RD DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
23/02/2018,213750,"12 MILLHILL PARK, SKERRIES, DUBLIN",Dublin,Leinster,Ireland
23/02/2018,420000,"19 MARTIN STREET, PORTOBELLO, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
23/02/2018,150000,"292 PREMIER SQ, FINGLAS RD, FINGLAS DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
23/02/2018,415200,"5 Larkfield Place, Clay Farm, Leopardstown, Dublin 18",Dublin,Leinster,Ireland
23/02/2018,550000,"54 BROOKWOOD AVE, ARTANE, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
23/02/2018,431718,"7 TEMPLE COURT, MOUNT SAINT ANNES, MILLTOWN",Dublin,Leinster,Ireland
23/02/2018,335000,"APT 31 BELVEDERE COURT, 30 NORTH GREAT GEORGES ST, DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
23/02/2018,330396.46,"Apt 66, Eustace Court, Cualanor",Dublin,Leinster,Ireland
22/02/2018,840000,"13 UPPER CHERRYFIELD AVE, RANELAGH, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
22/02/2018,220000,"254 CASTLECURRAGH HEATH, MULHUDDART DUBLIN 15, DUBLIN, Dublin 15",Dublin,Leinster,Ireland
22/02/2018,322500,"44 COLDWELL STREET, GLASTHULE, COUNTY DUBLIN",Dublin,Leinster,Ireland
21/02/2018,610000,"18 TALBOT COURT, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
21/02/2018,250000,"41 CANON HALL, CHURCH ST EAST, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
20/02/2018,360000,"3 SYNGE HOUSE, BRAEMOR RD, CHURCHTOWN DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
16/02/2018,155000,"142 NEW HAVEN BAY, FLEMINGTON LANE, BALBRIGGAN",Dublin,Leinster,Ireland
12/02/2018,225000,"APT 23 CLONUSKE DRIVE, HAMLET LANE, BALBRIGGAN",Dublin,Leinster,Ireland
09/02/2018,435000,"37 KINVARA AVE, NAVAN RD, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
07/02/2018,396475.77,"123A MALAHIDE ROAD, DONNEYCARNEY, DUBLIN 3",Dublin,Leinster,Ireland
07/02/2018,196000,"13 MACROOM AVE, COOLOCK DUBLIN 17, DUBLIN, Dublin 17",Dublin,Leinster,Ireland
02/02/2018,409692,"3 Croftwell, School Road, Rathcoole",Dublin,Leinster,Ireland
