Date of Sale,Price,Address,City,State,Country
25/04/2018,660000,"15 LAWRENCE GROVE, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
25/04/2018,260000,"37 THE BOULEVARD, MOUNT EUSTACE, TYRELLSTOWN DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
24/04/2018,200000,"39 LINNETTEFIELDS PK, CLONEE, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
23/04/2018,325991,"APT 17 Bramley Hall, Diswellstown, Castleknock, Dublin 15",Dublin,Leinster,Ireland
20/04/2018,903083,"12 Castleknock Cross, Beechpark Avenue, Castleknock, Dublin 15",Dublin,Leinster,Ireland
20/04/2018,465000,"24 THE BRAMBLINGS, KILLESTER AVENUE, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
20/04/2018,273129,"28 Muileann Drive, Kettle's Lane, Kinsealy",Dublin,Leinster,Ireland
20/04/2018,395000,"3 PARKSIDE VIEW, PARKSIDE, MALAHIDE ROAD, Dublin 13",Dublin,Leinster,Ireland
20/04/2018,318000,"APT 44 RIDGE HALL, BALLYBRACK, CO DUBLIN",Dublin,Leinster,Ireland
20/04/2018,470000,"APT 6, FITZWILLIAM POINT, FITZWILLIAM QUAY DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
19/04/2018,430000,"60 BALTRASNA HOUSE, SPENCER DOCK, NORTH WALL, Dublin 1",Dublin,Leinster,Ireland
19/04/2018,449339.07,"Apartment 26 Orwell Place, Block B Marianella, Rathgar, Dublin 6",Dublin,Leinster,Ireland
18/04/2018,230000,"24 CLONARD RISE, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
18/04/2018,234361,"62 WINDMILL TERRACE, PORTERSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
17/04/2018,491430,"47 North Strand Road, North Strand, Dublin 3",Dublin,Leinster,Ireland
17/04/2018,145000,"5 THE LAURELS, BALBRIGGAN, CO DUBLIN",Dublin,Leinster,Ireland
13/04/2018,320000,"11 ST PATRICKS COURT, CLANBRASSIL ST, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
10/04/2018,303956,"5 Parkside Green, Parkside, Malahide Road, Dublin 13",Dublin,Leinster,Ireland
06/04/2018,223000,"27 SHANCASTLE CRESCENT, CLONDALKIN DUBLIN 22, DUBLIN, Dublin 22",Dublin,Leinster,Ireland
05/04/2018,299559.47,"64 Beechwood Gate, Hansfield, Clonsilla, Dublin 15",Dublin,Leinster,Ireland
29/03/2018,336000,"64 WHEATFIELD RD, PALMERSTOWN, DUBLIN 20, Dublin 20",Dublin,Leinster,Ireland
27/03/2018,247000,"51 CARRSMILL, RAHILLION, DONABATE",Dublin,Leinster,Ireland
27/03/2018,650000,"BLUEBERRY LODGE, TIBRADDEN LANE, DUBLIN 16",Dublin,Leinster,Ireland
26/03/2018,333920,"13 RATHMILL GREEN, RATHMILL MANOR, RATHCOOLE",Dublin,Leinster,Ireland
23/03/2018,260000,"86 THE PADDOCKS, HYBREASAL, KILMAINHAM DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
23/03/2018,580000,"9 WHITECHURCH RD, RATHFARNHAM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
22/03/2018,268722.46,"11 Greenbank House, Cualanor, Genageary",Dublin,Leinster,Ireland
16/03/2018,1100000,"1 HAIGH TERRACE, DUNLAOGHAIRE, DUBLIN., Dublin 15",Dublin,Leinster,Ireland
15/03/2018,592000,"55 ENNAFORT PARK, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
15/03/2018,338000,"81 CUSTOM HOUSE SQ, MAYOR ST LOWER, I F S C DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
06/03/2018,215859.02,"39 Sycamore House, Silverbanks, The Coast, Dublin 13",Dublin,Leinster,Ireland
24/01/2018,485000,"67 ROSSMORE LAWNS, TEMPLEOGUE, DUBLIN 6W",Dublin,Leinster,Ireland
27/04/2018,612334,"1 Killart, Clonkeen Road, Cabinteely",Dublin,Leinster,Ireland
27/04/2018,875000,"113 LANDSCAPE PARK, CHURCHTOWN, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
27/04/2018,300000,"19 BROADWAY RD, BLANCHARDSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
27/04/2018,300000,"32 LOWER CAMDEN STREET, DUBLIN 2",Dublin,Leinster,Ireland
27/04/2018,322000,"34 BRABAZON HALL, CORK ST, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
27/04/2018,110000,"39 SLADE CASTLE AVE, SAGGART, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
27/04/2018,358000,"52 NIALL ST, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
27/04/2018,301000,"58 KILLALA RD, CABRA WEST, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
26/04/2018,334801.8,"105 ASHFIELD AVENUE, RIDGEWOOD, SWORDS",Dublin,Leinster,Ireland
26/04/2018,237000,"13 BELFRY MEADOWS, CITYWEST WEST, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
26/04/2018,378854.63,"13 Beresford Woods, Donabate",Dublin,Leinster,Ireland
26/04/2018,536500,"15 ALPHONSUS ROAD, DRUMCONDRA, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
26/04/2018,656387.66,"15 Killart, Clonkeen Road, Cabinteely, Dublin 18",Dublin,Leinster,Ireland
26/04/2018,7100000,"47 Apartments at The New Maltings, Walting Street, Dublin 8",Dublin,Leinster,Ireland
26/04/2018,5250,"52 MOUNTPLEASANT AVE, RANELAGH, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
26/04/2018,565000,"81 LANSDOWNE PARK, BALLSBRIDGE, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
26/04/2018,316000,"99 DRYNAM DR, KINSEALY, DUBLIN",Dublin,Leinster,Ireland
26/04/2018,453744,"Unit 7, Dawson Place, Arbour Hill, Dublin 7",Dublin,Leinster,Ireland
25/04/2018,288546.26,"25 Hollywoodrath Park, Hollystown, Dublin 15",Dublin,Leinster,Ireland
25/04/2018,408000,"53 FORTFIELD SQ, TERENURE, DUBLIN 6W",Dublin,Leinster,Ireland
25/04/2018,520000,"60 CARRICKHILL RISE, PORTMARNOCK, DUBLIN, Dublin 13",Dublin,Leinster,Ireland
25/04/2018,315000,"9 CASTLELAND, PARK VIEW, BALBRIGGAN",Dublin,Leinster,Ireland
25/04/2018,570000,"UNIT 8 SEASCAPE, 366 CLONTARF ROAD, DUBLIN3, Dublin 3",Dublin,Leinster,Ireland
24/04/2018,396476,"1 Aideen Place, Kimmage, Dublin 6W",Dublin,Leinster,Ireland
24/04/2018,246696,"113 Alder House, Silverbanks, The Coast",Dublin,Leinster,Ireland
24/04/2018,550000,"114 CHURCH VIEW RD, KILLINEY, DUBLIN",Dublin,Leinster,Ireland
24/04/2018,237000,"20 HANSTED RD, LUCAN, DUBLIN",Dublin,Leinster,Ireland
24/04/2018,1499023,"26 MOUNT PLEASANT SQ, RANELAGH, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
23/04/2018,755000,"24 HARLECH DOWNS, GOATSTOWN, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
23/04/2018,281935,"5 Shackleton Crescent, Shackleton Park, Lucan",Dublin,Leinster,Ireland
20/04/2018,210000,"4 ANNALY TERRACE, ONGAR GREEN, ONGAR DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
19/04/2018,750000,"KILRONAN, THE BIRDS NEST, 20A YORK ROAD",Dublin,Leinster,Ireland
18/04/2018,187000,"12 COMYN HOUSE, PATRICK ST, DUBLIN, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,190000,"47 VIRGINIA HALL, BELGARD SQ, TALLAGHT, Dublin 24",Dublin,Leinster,Ireland
17/04/2018,488986.77,"17 Orwell Place Marianella, Rathgar, Dublin 6",Dublin,Leinster,Ireland
17/04/2018,399000,"28 BELARMINE SQ, STEPASIDE, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
17/04/2018,393575,"Apartment 19 Core 2, Eustace Court Cualanor, Upper Glenageary Road",Dublin,Leinster,Ireland
13/04/2018,344000,"4 RIVERVALLEY CLOSE, SWORDS, DUBLIN",Dublin,Leinster,Ireland
06/04/2018,475770.81,"4 The Drive, Saint Marnock's Bay, Portmarnock",Dublin,Leinster,Ireland
05/04/2018,272500,"27 HUNTERS HALL APT, HUNTERSWOOD, BALLYCULLEN RD DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
05/04/2018,431718.06,"4 The Mews, Scholarstown Wood, Scholarstown Road, Dublin 16",Dublin,Leinster,Ireland
03/04/2018,590308,"5 Cuil Duin Walk, Citywest, Dublin 24",Dublin,Leinster,Ireland
30/03/2018,447895,"APT 8, 51 RANELAGH RD, RANELAGH DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
29/03/2018,230000,"176 SOUTH CIRCULAR ROAD, DUBLIN 8",Dublin,Leinster,Ireland
27/03/2018,1541850,"90 Roseland Avenue, Cualanor, Upper Glenageary Road",Dublin,Leinster,Ireland
23/03/2018,1116150,"28 THE COPPINS, BRIGHTON RD, FOXROCK, Dublin 18",Dublin,Leinster,Ireland
23/03/2018,970000,"66 FRANKFURT AVE, RATHGAR, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
20/03/2018,292000,"20 PARK VIEW LAWNS, CLONDALKIN, DUBLIN 24, Dublin 22",Dublin,Leinster,Ireland
20/03/2018,396475.77,"8 Croftwell, School Road, Rathcoole",Dublin,Leinster,Ireland
22/02/2018,1050000,"41 COLLEGE PARK AVE, DUNDRUM, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
26/04/2018,595000,"108 ARDILAUN, PORTMARNOCK, CO DUBLIN, Dublin 13",Dublin,Leinster,Ireland
26/04/2018,225000,"18 HAYWORTH MEWS, ONGAR PARK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
25/04/2018,180000,"119 CUIRT CHLUAIN AIRD, BAILE BRIGIN, CO ATH CLIATH, Dublin 15",Dublin,Leinster,Ireland
25/04/2018,238000,"15 GANDON MEWS, LUCAN, DUBLIN",Dublin,Leinster,Ireland
25/04/2018,596229,"17 woodbank, Shankill, Co Dublin",Dublin,Leinster,Ireland
25/04/2018,338000,"18 GREENWOOD AVE, GREENWOOD, DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
25/04/2018,235332,"39 EAGLEWOOD, ROCHESTOWN AVE, DUN LAOGHAIRE",Dublin,Leinster,Ireland
25/04/2018,281124.99,"44 Tullyhall Drive, Lucan",Dublin,Leinster,Ireland
25/04/2018,290748,"48 Millers Avenue, Millers Glen, Swords",Dublin,Leinster,Ireland
25/04/2018,320000,"59 GOLDENBRIDGE AVE, INCHICORE, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
25/04/2018,350000,"6 REAR 8 CARYSFORT AVENUE, BLACKROCK, CO DUBLIN",Dublin,Leinster,Ireland
25/04/2018,224669.6,"73 Oak House, Silverbanks, The Coast",Dublin,Leinster,Ireland
24/04/2018,348017.62,"24 Rahillion Drive, Donabate",Dublin,Leinster,Ireland
23/04/2018,170000,"4 MILL POND, OLD NANGOR ROAD, CLONDALKIN, Dublin 22",Dublin,Leinster,Ireland
23/04/2018,439500,"59 ROCKFIELD AVE, PERRYSTOWN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
20/04/2018,230000,"14 LIBERTY CORNER, DUBLIN",Dublin,Leinster,Ireland
20/04/2018,279000,"59 LA ROCHELLE, LAMB ALLEY, CHRISTCHURCH DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
20/04/2018,524229,"66 Stillorgan Gate, Stillorgan, Co.Dublin",Dublin,Leinster,Ireland
19/04/2018,481666.08,"59 Ardilea Crescent, Clonskeagh, Dublin 14",Dublin,Leinster,Ireland
18/04/2018,594713.66,"5 St. David's Grove, Artane, Dublin 5",Dublin,Leinster,Ireland
18/04/2018,225000,"APT 10, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,225000,"APT 20, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,195000,"APT 22, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,225000,"APT 32, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,225000,"APT 50, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,225000,"APT 51, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,195000,"APT 55, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,225000,"APT 63, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
17/04/2018,660793,"6 Hawthorn Meadows, Bird Avenue, Clonskeagh",Dublin,Leinster,Ireland
16/04/2018,335000,"20 BOTANIC VILLAS, GLASNEVIN, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
16/04/2018,420000,"32 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
16/04/2018,380000,"NO 7 KIRWIN STREET, STONEYBATTER, DUBLIN 7",Dublin,Leinster,Ireland
14/04/2018,2395000,"5 SEATOWN RD, SWORDS, DUBLIN",Dublin,Leinster,Ireland
13/04/2018,875000,"37 COLLEGE GROVE, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
11/04/2018,415000,"151 MILLRACE RD, PHOENIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
11/04/2018,464166,"152 ROSELAWN RD, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
10/04/2018,550000,"Ballykea House, loughshinny, Co Dublin",Dublin,Leinster,Ireland
29/03/2018,580000,"48 BUTTERFIELD CLOSE, RATHFARNHAM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
28/03/2018,283333,"15 MERTON HALL, MOUNT ST ANNES, MILLTOWN DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
27/03/2018,390000,"107 OXMANTOWN RD, STONEYBATTER, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
26/03/2018,275000,"18 CASTLEKNOCK CROSS, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
26/03/2018,235000,"3C WARRINGTON MEWS, DONABATE, CO DUBLIN",Dublin,Leinster,Ireland
23/03/2018,270000,"APT 21, DORSET SQ, GARDINER ST DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
22/03/2018,314971,"6 Parkside Green, Parkside, Malahide Road, Dublin 13",Dublin,Leinster,Ireland
22/03/2018,71890,"99 ARD MOR DR, FORTUNESTOWN, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
20/03/2018,418502,"2 Dawson Place, Arbour Hill, Dublin 7",Dublin,Leinster,Ireland
16/03/2018,325991.21,"12 Shackleton Close, Shackleton Park, Lucan",Dublin,Leinster,Ireland
16/03/2018,325991.21,"8 Shackleton Close, Shackleton Park, Lucan",Dublin,Leinster,Ireland
09/03/2018,264317.18,"14 Elder Heath Green, Elder Heath, Kiltipper Road",Dublin,Leinster,Ireland
08/03/2018,590000,"63 DUFFERIN AVE, SOUTH CIRCULAR RD, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
26/04/2018,275000,"13A WILLOW COURT, DRUIDS VALLEY, CABINTEELY, Dublin 18",Dublin,Leinster,Ireland
25/04/2018,231278,"19 Hampton Gardens Drive, Balbriggan",Dublin,Leinster,Ireland
25/04/2018,230000,"25 MT ANDREW RISE, LUCAN, DUBLIN",Dublin,Leinster,Ireland
25/04/2018,295000,"67 THE CRESCENT, MILLBROOK LAWNS, TALLAGHT, Dublin 24",Dublin,Leinster,Ireland
24/04/2018,1680000,"12 LONGFORD TERRACE, MONKSTOWN, DUBLIN",Dublin,Leinster,Ireland
24/04/2018,1075000,"14 NEWBRIDGE AVE, SANDYMOUNT, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
24/04/2018,475770.92,"20 The Avenue, Carrickmines Green, Carrickmines, Dublin 18",Dublin,Leinster,Ireland
24/04/2018,82000,"28 WOODFORD MEADOWS, CLONDALKIN, DUBLIN 20, Dublin 22",Dublin,Leinster,Ireland
24/04/2018,310000,"4 LOHUNDA DALE, DUBLIN 15, DUBLIN, Dublin 15",Dublin,Leinster,Ireland
24/04/2018,240000,"7 THORNVILLE DR, KILBARRACK, RAHENY DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
24/04/2018,559471,"8 THE AVENUE, ST MARNOCK'S BAY, STATION ROAD",Dublin,Leinster,Ireland
24/04/2018,217000,"APT 22 CASTLEVIEW GROVE, SWORDS DOWNS, SWORDS",Dublin,Leinster,Ireland
24/04/2018,310000,"APT 65 BLOCK B, SMITHFIELD MARKET, SMITHFIELD DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
23/04/2018,248000,"166 CIANLEA, SWORDS, DUBLIN",Dublin,Leinster,Ireland
23/04/2018,299559,"39 Castlegrange Court, Castaheany, Dublin 15",Dublin,Leinster,Ireland
23/04/2018,265000,"4 MOUNT DRINAN LAWN, KINSEALY DOWNS, KINSEALY",Dublin,Leinster,Ireland
23/04/2018,812000,"4 SION HILL PARK, SION HILL ROAD, DRUMCONDRA, Dublin 9",Dublin,Leinster,Ireland
23/04/2018,542079,"SITE NO. 7, WILKINS COURT, GREENHILL, Dublin 12",Dublin,Leinster,Ireland
20/04/2018,980000,"8 SALAMANCA, ARDILEA, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
19/04/2018,520000,"46 DONNYBROOK MANOR, DONNYBROOK, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
18/04/2018,713656.39,"15 Knockrabo Drive, Mount Anville Road, Dublin 14, Dublin 14",Dublin,Leinster,Ireland
18/04/2018,661000,"4 Hawthorn Meadows, Clonskeagh, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
18/04/2018,225000,"APT 11, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,225000,"APT 24, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,195000,"APT 30, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,225000,"APT 37, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,195000,"APT 46, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,225000,"APT 59, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,225000,"APT 62, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/04/2018,195000,"APT 67, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
17/04/2018,492400,"1 OLD LUCAN ROAD, PALMERSTOWN, DUBLIN 20",Dublin,Leinster,Ireland
17/04/2018,319000,"35 PROSPECT AVE, GLASNEVIN, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
17/04/2018,280000,"4 EL PINAR, KILGOBBIN RD, STEPASIDE DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
16/04/2018,550000,"1 GRANGEBROOK VALE, RATHFARNHAM, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
13/04/2018,246696,"10 Castleland Park Drive, Balbriggan",Dublin,Leinster,Ireland
13/04/2018,295000,"13 SORRELL HALL, TICKNOCK HILL, SANDYFORD, Dublin 18",Dublin,Leinster,Ireland
13/04/2018,175000,"156 THE ACADEMY BUILDING, PARK WEST POINTE, YEATS WAY DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
12/04/2018,466960,"5 Diswellstown Grove, Castleknock, Dublin 15",Dublin,Leinster,Ireland
11/04/2018,297356,"22 Hollywoodrath Park, Hollystown, Dublin 15, Dublin 15",Dublin,Leinster,Ireland
11/04/2018,405000,"9 SORRENTO HEIGHTS, DALKEY, CO DUBLIN",Dublin,Leinster,Ireland
10/04/2018,560000,"92 BALALLY DR, DUNDRUM, DUBLIN 14, Dublin 16",Dublin,Leinster,Ireland
06/04/2018,444933.92,"3 Rahillion Drive, Donabate",Dublin,Leinster,Ireland
28/03/2018,331000,"106 LISMORE RD, CRUMLIN DUBLIN 12, DUBLIN, Dublin 12",Dublin,Leinster,Ireland
27/03/2018,327000,"22 HALLIDAY SQ, STONEYBATTER, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
23/03/2018,1100000,"70 HOLLYBROOK RD, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
16/03/2018,300000,"BALLAWLEY HOUSE, SANDYFORD VILLAGE, SANDYFORD DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
13/03/2018,350000,"APARTMENT 2, SHERBOURNE, 96/97 RATHGAR ROAD",Dublin,Leinster,Ireland
13/03/2018,220000,"APARTMENT 72, BLOCK C, SMITHFIELD MARKET",Dublin,Leinster,Ireland
12/03/2018,445000,"25 ODONNELL GARDENS, GLASTHULE, DUNLAOGHAIRE",Dublin,Leinster,Ireland
22/02/2018,310000,"44 FOXWOOD, SWORDS, DUBLIN",Dublin,Leinster,Ireland
25/04/2018,340000,"233 PEARSE RD, SALLYNOGGIN, DUBLIN",Dublin,Leinster,Ireland
24/04/2018,375000,"3 Shackleton Drive, Shakleton Park, Lucan, Dublin 20",Dublin,Leinster,Ireland
24/04/2018,190000,"98 GERALDS TOWN WOOD, SANTRY, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
23/04/2018,320000,"146 SPRINGDALE RD, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
23/04/2018,269000,"APT 29 LIBERTY COURT, CLANBRASSIL ST, DUBLIN CITY, Dublin 15",Dublin,Leinster,Ireland
23/04/2018,228000,"BLOCK 9, 215 PREMIER SQ, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
20/04/2018,297000,"14 BEECHFIELD HAVEN, SHANKILL, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
20/04/2018,455000,"16 CORNMILL, DISTILLERY ROAD, DUBLIN 9",Dublin,Leinster,Ireland
20/04/2018,251000,"2 GANDON CLOSE, HAROLDS CROSS RD, HAROLDS CROSS DUBLIN 6W",Dublin,Leinster,Ireland
20/04/2018,320000,"20 ROS MOR VIEW, SCHOLARSTOWN RD, KNOCKLYON, Dublin 16",Dublin,Leinster,Ireland
20/04/2018,247000,"23 GARNISH SQ WATERVILLE, WATERVILLE DUBLIN 15, DUBLIN, Dublin 15",Dublin,Leinster,Ireland
20/04/2018,310000,"27 GLENARM SQ, DARGLE RD, DUBLIN, Dublin 9",Dublin,Leinster,Ireland
20/04/2018,310000,"28 GLENARM SQ, DARGLE RD, DUBLIN, Dublin 9",Dublin,Leinster,Ireland
20/04/2018,320000,"29 GLENARM SQ, DARGLE RD, DUBLIN, Dublin 9",Dublin,Leinster,Ireland
20/04/2018,375000,"31 GLENARM SQ, DARGLE RD, DUBLIN, Dublin 9",Dublin,Leinster,Ireland
20/04/2018,375000,"34 ROS MOR VIEW, SCHOLARSTOWN RD, KNOCKLYON, Dublin 16",Dublin,Leinster,Ireland
20/04/2018,450000,"4 ORCHARDTON MEWS, SWEETMOUNT AVE, DUNDRUM DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
20/04/2018,335000,"42 CLONLIFFE SQ, DISTILLERY RD, DUBLIN, Dublin 3",Dublin,Leinster,Ireland
20/04/2018,210000,"43 CLONLIFFE SQ, DISTILLERY RD, DUBLIN, Dublin 3",Dublin,Leinster,Ireland
20/04/2018,450000,"8 ORCHARDTON MEWS, SWEETMOUNT AVE, DUNDRUM, Dublin 14",Dublin,Leinster,Ireland
20/04/2018,295000,"APT 410 RANELAGH RD, DUBLIN, Dublin 6",Dublin,Leinster,Ireland
20/04/2018,225000,"APT 49, FORT OSTMAN, OLD CRUMLIN DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
19/04/2018,559471.36,"7 The Avenue, St. Marnock's Bay, Station Road",Dublin,Leinster,Ireland
18/04/2018,315000,"130 ERRIGAL RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
18/04/2018,350000,"18 WINGFIELD, STEPASIDE, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
18/04/2018,502202.64,"56 Larkfield Way, Clay Farm, Leopardstown, Dublin 18",Dublin,Leinster,Ireland
17/04/2018,332500,"31 CEDARHURST RD, PHOENIX PARK, CASTLEKNOCK DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
17/04/2018,760000,"44 DALKEY PARK, DALKEY, DUBLIN",Dublin,Leinster,Ireland
17/04/2018,202000,"50 CANTLELAND COURT, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
16/04/2018,292000,"112 BALLYGALL RD WEST, DUBLIN 11, DUBLIN, Dublin 11",Dublin,Leinster,Ireland
16/04/2018,563877,"5 Belarmine Woods, Belarmine Woods, Stepaside, Dublin 18",Dublin,Leinster,Ireland
13/04/2018,392000,"117 CEANNTS FORT, MOUNT BROWN, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
13/04/2018,90000,"19 SHEEPMOOR GROVE, BLANCHARDSTOWN, DUBLIN15, Dublin 15",Dublin,Leinster,Ireland
13/04/2018,396500,"7 CRANE YARD, TEMPLE BAR, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
12/04/2018,311000,"21 LARKHILL RD, WHITEHALL, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
12/04/2018,175000,"43 MARLFIELD GREEN, KILTIPPER WAY, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
10/04/2018,303964,"44 King Street, Belltree, Clongriffin",Dublin,Leinster,Ireland
06/04/2018,460000,"29 CEDAR COURT, MOUNT TALLANT AVE, DUBLIN 6W",Dublin,Leinster,Ireland
06/04/2018,389867,"37 Bishops Gate, Enniskerry Road, Kilternan, Dublin 18",Dublin,Leinster,Ireland
05/04/2018,275000,"23 CHURCH GROVE, AYLESBURY, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
05/04/2018,268420.53,"40 Wilkins View, Greenhills, Dublin 12",Dublin,Leinster,Ireland
03/04/2018,998000,"28 LEINSTER SQUARE, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
28/03/2018,171806,"116 Alder House, Silverbanks, The Coast",Dublin,Leinster,Ireland
28/03/2018,140969,"23 Birch House, Silverbanks, The Coast",Dublin,Leinster,Ireland
28/03/2018,248000,"LIMA, SANDY ROAD, RUSH",Dublin,Leinster,Ireland
27/03/2018,2480000,"84 EGLINTON RD, DONNYBROOK, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
23/03/2018,656387.67,"178 Stepaside Park, Stepaside, Dublin 18, Dublin 18",Dublin,Leinster,Ireland
22/03/2018,710000,"2 THE CLOSE, BODEN PARK, RATHFARNHAM DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
19/03/2018,425000,"HIGHFIELD, MORNINGTON PARK ARTANE, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
